vib_x,vib_y,vib_z,temp
1.18,-6.47,7.14,30.19
0.98,-6.59,7.14,30.12
0.98,-6.43,7.1,30.12
0.94,-6.55,7.18,30.06
0.67,-6.75,7.22,30.06
0.71,-6.59,7.22,30.06
1.14,-6.47,7.14,30.06
1.06,-6.75,7.02,30.06
0.9,-6.59,7.18,30.06
1.73,-6.43,6.98,30.0
1.33,-6.94,7.22,30.06
0.75,-6.59,7.18,30.0
1.1,-6.67,6.94,30.0
0.78,-6.59,7.06,30.0
0.63,-6.67,7.22,30.0
1.33,-6.67,7.14,29.94
0.63,-6.75,7.22,29.94
1.45,-6.63,6.94,29.94
0.71,-6.79,7.26,29.94
1.49,-6.71,6.98,29.87
1.45,-6.86,6.9,29.87
1.57,-6.75,6.86,29.87
1.45,-6.86,6.98,29.87
1.22,-6.55,6.94,29.87
1.45,-6.94,6.9,29.87
1.37,-6.71,6.83,29.81
1.45,-6.9,6.94,29.81
1.49,-6.63,6.86,29.81
-1.41,-4.51,9.14,29.81
5.92,-4.94,5.61,29.81
8.87,3.84,2.04,29.81
8.12,4.12,3.14,29.81
8.2,3.88,2.55,29.75
9.1,1.26,3.22,29.75
6.43,3.61,6.08,29.75
8.43,2.51,3.88,29.75
8.63,0.98,3.61,29.75
8.2,-1.57,5.33,29.81
8.59,3.22,-6.67,29.75
7.49,-0.55,3.65,29.75
8.51,-1.26,3.41,29.75
9.61,0.63,7.85,29.75
7.81,-1.53,5.02,29.75
7.02,-2.04,7.77,29.75
3.57,2.43,8.71,29.81
-2.71,5.77,7.53,29.81
-1.8,4.35,7.69,29.81
-3.65,-1.92,9.22,29.81
3.84,3.77,7.49,29.81
5.81,5.33,4.67,29.81
5.57,4.98,5.61,29.81
5.84,5.61,5.18,29.87
6.24,4.94,4.79,29.81
5.1,4.82,5.84,29.87
4.55,5.77,5.18,29.87
5.73,5.61,5.96,29.87
4.31,5.3,5.96,29.87
5.41,7.14,4.55,29.87
4.31,5.53,5.65,29.87
3.92,5.69,6.08,29.94
4.51,-1.33,7.69,29.94
7.69,2.59,3.92,29.94
8.28,-1.1,4.86,29.94
7.88,3.14,4.39,29.94
7.34,1.45,4.47,29.94
5.22,-5.65,6.43,30.0
2.31,-7.49,6.0,30.0
1.45,-5.02,9.14,30.0
7.41,-3.18,6.12,30.0
4.67,-5.02,6.83,30.0
3.8,-4.39,7.92,30.0
4.35,-3.73,7.34,30.0
3.37,-4.16,8.67,30.0
5.88,-2.63,8.12,30.0
7.3,-1.22,6.67,30.0
4.16,-0.2,9.38,30.0
3.88,2.55,7.61,30.0
5.73,2.24,6.83,30.06
5.02,0.67,7.69,30.0
4.71,0.0,8.2,30.0
2.43,2.0,7.57,30.06
0.43,0.51,8.87,30.06
0.35,6.94,6.63,30.06
3.96,-0.43,8.43,30.06
2.9,-0.82,8.9,30.06
2.9,-1.02,8.87,30.06
2.82,-0.31,9.26,30.06
2.08,-1.1,9.3,30.12
1.84,-1.06,9.22,30.12
1.73,-0.75,9.34,30.12
1.53,-1.45,9.22,30.12
1.29,-1.45,9.1,30.12
1.45,-0.63,9.41,30.19
0.82,-0.63,9.57,30.19
1.22,-0.86,9.49,30.19
1.02,-0.94,9.53,30.19
1.57,-0.78,9.49,30.25
1.14,-0.39,9.57,30.25
0.67,-1.41,9.38,30.31
0.35,-0.98,9.69,30.37
0.51,-1.14,9.69,30.37
0.31,-1.29,9.81,30.44
0.31,-1.33,9.69,30.5
0.24,-1.26,9.73,30.56
0.31,-1.22,9.81,30.62
0.31,-1.29,9.77,30.69
0.59,-0.71,9.38,30.69
0.12,0.12,9.81,30.75
0.43,-0.12,9.53,30.88
0.2,-0.51,9.53,30.94
-0.12,-1.14,9.61,31.06
-0.16,-0.98,9.65,31.12
0.08,-0.12,9.89,31.25
-0.86,-8.75,6.47,31.31
-3.41,-8.51,3.77,31.37
-2.43,-5.61,7.88,31.56
1.45,-0.86,9.34,31.62
1.53,0.0,9.69,31.75
1.45,0.63,9.61,31.87
1.06,0.71,9.81,32.0
0.16,0.27,9.96,32.06
-1.77,-4.16,9.06,32.19
-0.47,-2.08,9.65,32.31
0.0,-0.55,8.79,32.44
0.9,0.35,9.45,32.5
0.16,-0.51,9.57,32.63
-0.16,0.04,9.77,32.75
-0.04,0.12,9.73,32.81
-0.04,-0.31,10.04,32.94
-0.27,0.12,9.61,33.06
-0.31,-0.55,9.61,33.13
-0.59,-0.12,9.73,33.19
-0.35,0.0,9.53,33.31
-0.27,-0.63,9.65,33.44
-0.08,-0.2,9.85,33.5
-0.43,-0.59,9.65,33.63
-0.39,0.16,9.96,33.75
-0.31,-0.27,9.85,33.88
-0.24,-0.16,9.96,33.94
-0.27,-0.31,9.89,34.06
-0.27,-0.2,10.0,34.19
-0.43,-0.24,9.89,34.25
-0.43,-0.27,9.96,34.38
-0.47,-0.2,9.96,34.56
-0.71,-0.24,9.85,34.63
-0.63,-0.31,10.0,34.81
-0.78,-0.27,9.96,34.94
-0.39,-0.2,10.16,35.06
-0.75,-0.08,10.04,35.25
-0.67,-0.31,10.12,35.38
-0.67,-0.16,10.04,35.5
-0.63,-0.43,10.12,35.63
-0.55,-0.71,10.0,35.81
0.04,-0.35,10.12,35.94
0.86,0.12,10.0,36.13
0.82,0.0,10.08,36.25
0.63,-0.2,10.08,36.44
0.75,-0.27,10.08,36.56
0.39,-0.35,10.12,36.75
0.51,-0.24,10.08,36.88
0.67,-0.16,10.0,37.13
0.82,0.0,10.0,37.31
0.75,0.0,10.12,37.44
0.59,-0.04,10.12,37.63
0.51,-0.51,10.16,37.81
0.31,-0.35,10.24,38.0
0.12,-0.39,10.04,38.19
-0.43,-1.18,10.08,38.38
-0.51,-0.9,10.16,38.56
-0.67,-0.78,10.2,38.75
-0.63,-0.86,10.08,38.94
-0.51,-0.86,10.16,39.06
-0.63,-0.9,10.16,39.31
-0.51,-0.75,10.24,39.5
-0.47,-0.67,10.16,39.69
-0.35,-0.71,10.08,39.88
-0.39,-0.71,10.12,40.06
-0.12,-0.71,10.4,40.25
0.16,-0.51,10.2,40.44
-0.04,-0.59,10.24,40.63
-0.04,-0.43,10.28,40.81
0.0,-0.43,10.24,41.0
-0.08,-0.27,10.24,41.25
-0.08,-0.94,10.24,41.44
-0.16,-0.86,10.24,41.63
-0.35,-0.9,10.28,41.81
-0.35,-0.78,10.28,42.0
-0.59,-0.75,10.08,42.25
-0.39,-0.9,10.2,42.44
-0.71,-1.1,10.2,42.62
-0.08,-0.59,10.51,42.81
-0.16,-0.86,10.47,43.0
-0.43,-0.78,10.24,43.25
-0.24,-0.9,10.4,43.44
-0.35,-0.82,10.43,43.63
-0.63,-0.94,10.32,43.81
-0.2,-1.06,10.43,44.0
-0.39,-1.02,10.47,44.19
-0.55,-1.02,10.28,44.38
-0.31,-0.98,10.43,44.56
-0.35,-0.98,10.59,44.75
-0.47,-1.02,10.63,45.0
-0.43,-0.9,10.63,45.19
-0.39,-0.86,10.43,45.38
-0.12,-0.67,10.83,45.56
-0.55,-0.71,10.59,45.75
-0.51,-0.75,10.55,46.0
-0.43,-0.82,10.75,46.13
-0.55,-0.71,10.59,46.37
-0.67,-0.71,10.75,46.56
-0.75,-0.71,10.63,46.75
-0.82,-0.63,10.75,46.88
-1.02,-0.59,10.75,47.13
-1.02,-0.67,10.75,47.31
-1.06,-0.75,10.63,47.5
-1.02,-0.71,10.75,47.69
-1.1,-0.82,10.79,47.88
-1.14,-0.86,10.79,48.06
-1.1,-0.67,10.63,48.25
-1.18,-0.71,10.71,48.44
-1.06,-0.71,10.71,48.63
-0.75,-0.9,10.79,48.81
-0.82,-0.94,10.87,49.0
-0.86,-0.82,11.06,49.19
-1.02,-0.86,10.67,49.38
-1.14,-0.98,10.79,49.56
-1.1,-0.94,10.75,49.75
-1.14,-0.71,10.87,49.94
-1.14,-0.94,11.1,50.12
-1.29,-0.78,10.75,50.31
-1.29,-0.78,10.83,50.5
-1.53,-0.94,10.67,50.69
-1.37,-0.75,10.75,50.88
-1.33,-0.39,10.75,51.06
-1.22,-0.75,10.98,51.31
-1.69,-0.47,10.79,51.5
-1.14,-0.55,10.98,51.69
-1.1,-0.63,11.22,51.88
-1.26,-0.75,11.1,52.13
-1.33,-0.82,11.41,52.31
-1.45,-0.55,10.87,52.5
-1.45,-0.71,10.98,52.75
-1.1,-0.78,11.02,52.94
-1.14,-0.55,11.1,53.19
-0.63,-0.67,11.22,53.38
-0.94,-0.63,11.02,53.56
-0.82,-0.75,11.14,53.81
-0.9,-0.59,11.02,54.0
-0.9,-0.67,11.22,54.25
-1.14,-0.75,11.02,54.5
-1.33,-0.86,11.18,54.69
-0.98,-0.94,11.26,54.88
-0.78,-0.71,11.26,55.12
-0.98,-0.98,11.1,55.31
-1.02,-1.1,11.34,55.5
-0.63,-1.26,11.1,55.75
-1.37,-1.49,10.98,55.94
-0.78,-1.1,11.18,56.19
-1.02,-1.1,10.98,56.37
-0.82,-1.06,11.3,56.56
-0.94,-0.9,11.22,56.81
-0.82,-0.94,11.06,57.0
-0.86,-0.9,11.18,57.25
-1.1,-0.98,11.41,57.44
-1.02,-1.02,11.34,57.69
-0.98,-1.02,11.49,57.88
-1.1,-0.9,11.26,58.06
-1.18,-0.9,11.61,58.31
-1.1,-0.98,11.34,58.5
-1.06,-0.86,11.34,58.69
-1.14,-0.9,11.26,58.87
-1.18,-1.02,11.22,59.06
-0.9,-0.9,11.49,59.31
-0.98,-1.1,11.45,59.5
-0.78,-1.18,11.65,59.69
-0.98,-1.14,11.45,59.88
-0.98,-1.14,11.38,60.06
-1.14,-0.98,11.14,60.31
-1.14,-1.02,11.38,60.44
-1.06,-1.1,11.41,60.69
-1.37,-0.63,11.65,60.88
-0.2,0.43,11.3,61.06
0.04,0.27,11.3,61.25
-0.27,-0.9,13.22,61.44
1.92,-2.35,9.73,61.69
0.78,-4.94,9.92,61.81
-1.14,-7.81,7.37,62.0
-1.22,-8.9,5.73,62.25
5.06,-6.86,6.0,62.44
-0.16,-4.0,9.85,62.56
-1.53,-3.3,10.51,62.75
2.0,-0.94,10.79,62.94
-1.8,-2.55,10.83,63.13
0.12,-3.45,10.79,63.25
0.82,-4.04,10.08,63.44
1.02,-4.75,9.92,63.56
1.06,-4.86,9.96,63.69
1.06,-4.86,9.77,63.87
0.98,-4.86,9.85,64.0
1.06,-4.86,9.85,64.12
1.06,-4.86,9.73,64.19
1.02,-4.9,9.85,64.37
1.02,-4.9,9.81,64.44
1.02,-4.9,9.73,64.56
1.1,-4.86,9.89,64.62
1.06,-4.94,9.81,64.69
1.02,-4.9,9.69,64.81
1.02,-4.9,9.77,64.87
1.02,-4.86,9.73,64.94
1.1,-4.82,9.69,65.0
1.06,-4.94,9.69,65.06
1.06,-4.86,9.65,65.12
0.98,-4.9,9.57,65.19
0.98,-4.9,9.69,65.19
1.02,-4.86,9.65,65.25
1.02,-4.9,9.61,65.25
1.06,-4.9,9.61,65.25
0.98,-4.94,9.61,65.31
1.02,-4.9,9.65,65.31
1.02,-4.9,9.65,65.31
1.06,-4.9,9.61,65.31
1.02,-4.9,9.65,65.31
0.98,-4.86,9.61,65.31
1.06,-4.98,9.57,65.31
1.02,-4.94,9.53,65.31
1.14,-5.73,9.73,65.31
1.26,-4.2,9.45,65.31
1.18,-4.43,9.65,65.31
1.26,-4.71,9.69,65.25
1.18,-4.75,9.73,65.31
1.14,-4.67,9.61,65.25
0.63,-3.61,10.04,65.25
1.02,-4.47,9.85,65.12
0.86,-4.9,9.77,65.06
0.94,-4.75,9.73,64.94
0.86,-4.63,9.61,64.87
0.86,-4.59,9.61,64.69
0.82,-4.63,9.65,64.56
0.86,-4.63,9.69,64.37
0.94,-4.63,9.73,64.12
0.9,-4.67,9.73,63.94
0.86,-4.67,9.69,63.69
0.82,-4.63,9.69,63.5
0.86,-4.63,9.65,63.31
0.9,-4.67,9.61,63.06
0.86,-4.59,9.61,62.81
0.9,-4.75,9.77,62.62
0.9,-4.63,9.69,62.38
0.9,-4.63,9.57,62.19
0.9,-4.67,9.61,61.94
0.94,-4.67,9.65,61.75
0.9,-4.67,9.57,61.5
0.98,-4.71,9.57,61.25
0.78,-4.71,9.49,61.0
0.9,-4.67,9.57,60.75
0.9,-4.71,9.57,60.5
0.86,-4.63,9.53,60.25
0.98,-4.59,9.45,60.0
0.86,-4.63,9.57,59.75
0.9,-4.71,9.57,59.56
0.9,-4.71,9.49,59.31
0.9,-4.67,9.53,59.13
0.9,-4.67,9.45,58.94
0.86,-4.63,9.49,58.81
0.9,-4.67,9.53,58.69
0.9,-4.55,9.26,58.56
0.94,-4.63,9.57,58.38
0.94,-4.67,9.53,58.19
0.86,-4.59,9.45,57.94
0.9,-4.67,9.45,57.75
0.86,-4.63,9.49,57.5
0.82,-4.63,9.45,57.31
0.94,-4.71,9.49,57.06
0.9,-4.67,9.53,56.88
0.82,-4.63,9.53,56.63
0.9,-4.67,9.45,56.44
0.9,-4.63,9.45,56.19
0.9,-4.71,9.41,56.0
0.94,-4.67,9.45,55.81
0.9,-4.63,9.41,55.63
0.9,-4.67,9.41,55.38
0.86,-4.59,9.34,55.19
0.82,-4.67,9.41,54.94
0.86,-4.63,9.49,54.75
0.94,-4.63,9.45,54.56
0.82,-4.31,9.65,54.31
0.78,-4.39,9.49,54.13
0.78,-4.47,9.41,53.94
1.1,-4.55,9.45,53.81
0.55,-4.63,9.41,53.69
0.59,-4.55,9.49,53.56
1.14,-4.59,9.38,53.44
0.75,-4.63,9.41,53.25
0.86,-4.47,9.49,53.06
1.14,-4.55,9.45,52.88
1.06,-4.43,9.22,52.69
0.63,-4.63,9.41,52.5
0.55,-4.43,9.45,52.38
0.59,-4.59,9.38,52.25
0.63,-4.51,9.41,52.19
1.1,-4.86,9.77,52.06
0.86,-4.51,9.38,52.0
0.67,-4.63,9.3,51.94
0.94,-4.35,9.26,51.88
1.06,-4.47,8.98,51.81
-0.67,-4.51,9.73,51.75
0.82,-4.55,9.3,51.69
1.14,-4.43,9.38,51.69
1.1,-4.43,9.26,51.56
1.18,-4.47,9.34,51.5
1.22,-4.47,9.22,51.44
0.75,-4.59,9.22,51.37
1.22,-4.67,9.14,51.31
0.75,-4.59,9.3,51.31
1.02,-4.55,9.26,51.19
1.06,-4.35,9.3,51.19
0.94,-4.51,9.34,51.06
1.1,-4.55,9.3,50.94
0.9,-4.63,9.26,50.81
0.75,-4.51,9.41,50.63
0.78,-4.55,9.26,50.5
0.51,-4.51,9.34,50.38
0.59,-4.67,9.3,50.31
0.86,-4.67,9.18,50.25
0.67,-4.71,9.38,50.12
0.9,-4.63,9.1,49.94
0.71,-4.55,9.34,49.81
0.47,-4.47,9.3,49.69
0.78,-4.67,9.1,49.5
0.9,-4.39,9.26,49.44
1.14,-4.75,8.98,49.38
-0.24,-4.67,9.45,49.31
0.31,-4.35,9.26,49.25
1.14,-4.71,9.02,49.13
0.78,-4.51,9.3,49.0
0.55,-4.75,9.02,48.87
0.71,-4.55,9.3,48.75
0.75,-4.63,9.06,48.56
0.51,-4.47,9.34,48.38
0.47,-4.43,9.18,47.62
0.43,-4.47,9.26,47.5
0.47,-4.43,9.26,47.44
0.71,-4.59,9.3,47.31
0.51,-4.67,9.3,47.25
-0.16,-3.84,9.57,47.19
0.75,-4.71,9.1,47.13
0.47,-4.63,9.02,47.06
0.78,-4.71,9.14,46.94
0.94,-4.71,9.06,46.75
0.47,-4.63,9.06,46.69
0.98,-4.71,9.1,46.56
0.98,-4.79,9.06,46.44
0.98,-4.67,9.26,46.31
0.47,-4.67,9.14,46.19
0.55,-4.71,9.14,46.06
0.98,-4.63,9.02,45.94
0.39,-4.67,9.06,45.81
0.86,-4.71,8.94,45.75
0.86,-4.67,9.02,45.63
0.55,-4.75,9.1,45.56
0.71,-4.63,9.1,45.5
0.63,-4.79,9.06,45.38
0.63,-4.59,9.02,45.25
0.59,-4.75,9.06,45.06
0.86,-4.51,9.1,44.94
0.75,-4.67,9.06,44.81
0.63,-4.35,9.22,44.75
0.0,-4.24,9.3,44.69
0.24,-4.67,9.06,44.63
0.71,-4.79,8.98,44.56
0.82,-4.71,8.98,44.5
0.55,-4.59,8.9,44.44
0.27,-4.75,8.98,44.44
0.71,-4.86,8.94,44.38
0.24,-4.67,8.98,44.38
0.67,-4.67,9.06,44.31
0.86,-4.67,8.94,44.25
0.75,-4.71,8.94,44.25
0.35,-4.63,9.02,44.19
0.24,-4.63,8.9,44.19
0.51,-4.63,9.06,44.13
0.39,-4.71,9.02,44.06
0.63,-4.82,8.98,44.0
0.86,-4.63,8.94,43.94
0.82,-4.75,8.98,43.81
0.55,-4.67,8.9,43.69
0.51,-4.63,8.98,43.63
0.51,-4.67,8.94,43.5
0.59,-4.75,8.9,43.38
0.82,-4.67,9.02,43.31
0.82,-4.71,8.94,43.19
0.86,-4.79,9.02,43.19
0.71,-4.79,9.1,43.06
0.51,-4.79,9.02,43.06
0.31,-4.71,8.9,43.0
0.51,-4.75,8.9,42.94
0.71,-4.79,8.98,42.88
0.75,-4.51,9.02,42.75
0.16,-4.67,8.98,42.62
0.39,-4.67,8.98,42.5
0.94,-4.79,8.98,42.38
0.08,-4.55,9.1,42.25
0.55,-4.75,8.94,42.13
0.63,-4.79,8.98,42.0
0.39,-4.71,8.94,41.94
0.51,-4.94,8.98,41.88
0.35,-4.82,8.98,41.88
0.27,-4.82,8.94,41.81
0.43,-4.71,8.79,41.75
0.31,-4.67,8.98,41.69
0.08,-4.59,8.98,41.69
0.16,-4.71,8.98,41.63
0.51,-4.71,8.87,41.63
0.31,-4.67,8.87,41.56
0.55,-4.79,8.9,41.56
0.51,-4.67,8.94,41.5
0.04,-4.47,8.94,41.5
0.39,-4.82,8.94,41.44
0.47,-4.67,8.79,41.44
0.35,-4.59,8.9,41.44
0.47,-4.86,8.83,41.37
0.35,-4.82,9.06,41.37
0.67,-4.79,8.83,41.31
0.35,-4.67,8.94,41.31
0.16,-4.71,8.9,41.31
0.63,-4.75,8.79,41.25
0.39,-4.51,8.83,41.25
0.16,-4.67,8.9,41.25
0.35,-4.79,8.87,41.19
0.63,-4.75,8.83,41.19
0.39,-4.55,8.87,41.19
0.24,-4.71,8.98,41.13
0.2,-4.71,8.79,41.13
0.67,-4.75,8.87,41.13
0.63,-4.75,8.79,41.06
0.04,-4.71,9.02,41.06
0.27,-4.75,8.87,41.06
0.55,-4.86,8.87,41.0
0.71,-4.79,8.87,41.0
0.78,-4.79,8.79,41.0
0.08,-4.55,8.9,40.94
0.24,-4.75,8.94,40.94
0.55,-4.94,8.87,40.94
0.35,-4.63,8.9,40.94
0.16,-4.79,8.98,40.94
0.75,-4.79,8.83,40.88
0.67,-4.71,8.79,40.88
0.35,-4.67,8.79,40.81
0.35,-4.63,8.79,40.81
0.31,-4.82,9.02,40.81
0.0,-4.75,9.02,40.81
0.82,-4.9,8.67,40.81
0.35,-4.71,8.87,40.75
0.16,-4.71,8.9,40.75
0.16,-4.79,8.9,40.69
0.67,-4.82,8.75,40.63
0.51,-5.02,9.06,40.63
0.75,-4.71,8.75,40.63
0.78,-4.82,8.83,40.63
0.39,-4.75,8.79,40.56
0.71,-4.67,8.87,40.56
0.31,-4.75,8.71,40.56
0.24,-4.63,8.87,40.5
0.55,-4.75,8.83,40.5
0.63,-4.79,8.83,40.44
0.55,-4.86,8.83,40.44
0.0,-4.79,8.67,40.38
0.94,-4.86,8.75,40.38
0.27,-4.9,8.83,40.38
0.27,-4.59,8.67,40.38
0.35,-4.75,8.87,40.31
0.35,-4.9,8.87,40.31
0.9,-4.9,8.39,40.25
0.39,-4.67,8.71,40.25
0.35,-4.55,8.71,40.19
0.71,-4.75,8.67,40.19
0.47,-4.82,8.63,40.19
0.43,-4.63,8.79,40.19
0.47,-4.9,8.75,40.12
0.31,-4.63,8.71,40.12
0.39,-4.75,8.75,40.06
0.98,-4.86,8.79,40.06
0.12,-4.55,8.87,40.0
0.71,-4.75,8.83,40.0
0.2,-4.63,8.87,40.0
0.78,-4.98,8.87,40.0
0.12,-4.55,8.79,40.0
0.86,-4.86,8.59,39.94
0.12,-4.59,8.83,39.94
0.94,-4.98,8.79,39.88
0.24,-4.51,8.9,39.88
0.27,-4.67,8.79,39.81
0.67,-4.86,8.79,39.81
0.24,-4.67,8.83,39.81
0.43,-4.59,8.79,39.75
0.63,-4.94,8.75,39.75
0.35,-4.71,8.79,39.75
0.98,-4.9,8.67,39.69
0.71,-4.98,8.75,39.63
0.98,-4.82,8.71,39.63
0.12,-4.55,8.87,39.63
0.35,-4.55,8.71,39.56
0.75,-4.98,8.67,39.56
0.08,-4.59,8.87,39.5
0.43,-4.63,8.83,39.5
1.02,-4.98,8.71,39.44
0.2,-4.82,8.75,39.44
0.43,-4.79,8.83,39.38
0.43,-4.82,8.71,39.38
0.78,-4.86,8.67,39.31
0.31,-4.75,8.83,39.31
0.47,-4.71,8.71,39.31
0.43,-4.63,8.67,39.31
0.12,-4.59,8.87,39.25
0.51,-4.98,8.71,39.25
0.2,-4.63,8.87,39.19
0.63,-4.9,8.63,39.19
0.24,-4.71,8.71,39.19
0.63,-4.75,8.75,39.13
0.31,-4.71,8.71,39.13
0.51,-4.51,8.83,39.13
0.16,-4.51,8.9,39.06
0.78,-4.75,8.63,39.06
0.24,-4.75,8.87,39.06
0.35,-4.75,8.79,39.0
0.94,-4.39,8.75,39.0
0.55,-4.9,8.75,38.94
0.47,-4.79,8.75,38.94
0.16,-4.71,8.79,38.94
0.51,-4.75,8.67,38.94
0.04,-4.71,8.71,38.88
0.39,-4.67,8.83,38.88
0.82,-4.82,8.63,38.88
0.12,-4.75,8.79,38.81
0.75,-4.86,8.71,38.81
0.51,-4.82,8.63,38.81
0.2,-4.75,8.83,38.75
0.67,-5.1,8.75,38.75
0.86,-4.39,8.83,38.75
0.04,-4.67,8.79,38.69
0.59,-4.86,8.94,38.69
0.2,-4.75,8.83,38.69
0.35,-4.82,8.75,38.69
0.71,-4.86,8.71,38.69
0.31,-4.82,8.67,38.63
0.47,-4.75,8.75,38.63
0.71,-4.82,8.75,38.63
0.27,-4.71,8.71,38.63
0.12,-4.59,8.83,38.56
0.24,-4.75,8.71,38.56
0.63,-4.86,8.75,38.5
0.67,-4.82,8.51,38.5
0.47,-4.82,8.59,38.44
0.2,-4.79,8.83,38.44
0.16,-4.71,8.79,38.44
0.51,-4.79,8.67,38.44
0.31,-4.75,8.63,38.38
0.31,-4.75,8.79,38.38
0.43,-4.67,8.67,38.38
0.55,-4.75,8.71,38.38
0.67,-4.55,8.71,38.31
0.78,-4.79,8.59,38.31
0.47,-5.18,8.79,38.31
0.43,-4.75,8.63,38.31
1.14,-4.24,8.83,38.25
0.71,-4.35,8.67,38.25
0.71,-3.41,9.3,38.25
0.94,-4.47,8.79,38.19
0.82,-4.43,8.83,38.19
0.47,-4.67,8.67,38.19
0.59,-4.43,8.83,38.13
0.47,-4.63,8.83,38.06
0.47,-4.63,8.83,38.06
0.35,-4.67,8.75,38.06
0.31,-4.71,8.83,38.0
0.39,-4.79,8.75,38.0
0.39,-4.82,8.67,37.94
0.55,-4.86,8.55,37.94
0.82,-4.9,8.47,37.94
0.59,-4.55,8.71,37.81
0.27,-4.63,8.67,37.81
0.0,-4.63,8.71,37.81
0.16,-4.82,8.59,37.75
0.43,-4.82,8.63,37.75
0.75,-4.67,8.83,37.69
0.35,-4.63,8.87,37.69
0.31,-4.71,8.71,37.69
0.51,-4.79,8.63,37.63
0.67,-4.79,8.71,37.63
0.94,-4.55,8.67,37.63
0.47,-4.79,8.83,37.63
0.71,-4.86,8.59,37.56
0.98,-4.79,8.67,37.56
0.63,-4.63,8.71,37.5
0.12,-4.82,8.71,37.5
0.31,-4.75,8.67,37.44
0.82,-4.59,8.79,37.44
0.24,-4.63,8.79,37.44
0.51,-4.86,8.55,37.38
1.02,-4.79,8.55,37.38
0.67,-4.55,8.87,37.31
0.47,-4.82,8.67,37.25
1.1,-4.71,8.79,37.25
0.51,-5.02,8.59,37.25
0.94,-4.9,8.59,37.19
0.82,-4.98,8.71,37.19
0.47,-4.86,8.55,37.19
0.43,-4.82,8.63,37.13
0.2,-4.55,8.9,37.13
0.9,-4.67,8.71,37.13
0.51,-4.47,9.14,37.06
1.1,-4.82,8.59,37.06
0.51,-4.9,8.55,37.0
0.94,-4.94,8.55,37.0
0.43,-5.02,8.63,37.0
0.27,-4.47,8.75,36.94
0.16,-4.39,8.79,36.94
0.98,-4.75,8.75,36.94
0.67,-4.86,8.51,36.88
0.39,-5.06,8.55,36.88
0.35,-4.75,8.63,36.88
0.16,-4.47,8.75,36.81
0.98,-4.71,8.67,36.81
0.9,-4.71,8.67,36.81
0.63,-4.79,8.63,36.75
0.31,-4.75,8.59,36.75
0.12,-4.31,8.9,36.75
0.86,-4.67,8.67,36.69
0.27,-4.59,8.83,36.69
0.08,-4.47,9.02,36.63
0.2,-4.43,8.63,36.63
0.75,-4.98,8.79,36.63
0.43,-4.9,8.47,36.56
0.75,-4.9,8.67,36.56
0.27,-4.67,8.63,36.56
0.2,-4.47,8.79,36.56
0.08,-4.43,8.83,36.5
0.08,-4.47,8.63,36.5
0.63,-4.82,8.67,36.5
0.16,-4.59,8.59,36.5
0.47,-4.94,8.63,36.44
0.24,-4.55,9.06,36.44
0.67,-4.82,8.55,36.38
0.55,-4.94,8.59,36.38
0.98,-4.79,8.63,36.31
0.43,-4.9,8.71,36.31
0.0,-4.39,8.63,36.31
0.08,-4.47,8.71,36.31
0.94,-4.79,8.47,36.25
0.55,-4.86,8.55,36.19
0.16,-4.39,8.75,36.19
0.47,-4.12,8.67,36.13
0.24,-4.82,8.67,36.13
0.0,-4.67,8.75,36.13
0.51,-4.31,8.71,36.13
0.39,-4.86,8.59,36.06
0.2,-4.47,8.75,36.0
0.31,-4.75,8.71,36.0
0.55,-4.86,8.55,36.0
0.75,-4.98,8.67,36.0
0.55,-4.59,8.55,36.0
1.14,-4.67,8.71,36.0
0.59,-4.98,8.63,35.94
0.55,-4.67,8.63,35.94
0.43,-5.02,8.63,35.88
-0.31,-4.43,8.71,35.88
0.47,-4.94,8.55,35.81
0.31,-4.63,8.55,35.81
0.67,-5.06,8.55,35.81
0.47,-4.94,8.47,35.75
0.43,-4.59,8.59,35.75
0.31,-4.98,8.59,35.69
0.43,-5.1,8.63,35.69
0.39,-4.71,8.55,35.69
0.39,-4.51,8.59,35.63
0.47,-4.94,8.63,35.63
0.35,-4.94,8.67,35.63
0.35,-5.02,8.55,35.56
0.47,-4.47,8.55,35.56
0.39,-4.98,8.51,35.5
0.94,-4.51,8.55,35.5
0.31,-4.86,8.51,35.5
0.27,-5.1,8.55,35.44
1.1,-4.55,8.59,35.44
0.94,-4.55,8.67,35.44
0.55,-5.06,8.51,35.38
0.39,-4.94,8.67,35.38
1.14,-4.86,8.55,35.38
0.35,-4.79,8.55,35.38
0.59,-5.02,8.59,35.31
0.9,-5.1,8.36,35.31
0.35,-4.63,8.55,35.25
0.51,-4.98,8.51,35.25
0.67,-4.94,8.51,35.25
0.47,-4.79,8.51,35.19
0.47,-4.9,8.47,35.19
0.75,-4.79,8.51,35.19
0.55,-4.75,8.47,35.13
0.31,-4.98,8.87,35.13
0.43,-4.98,8.55,35.13
1.06,-4.71,8.47,35.06
0.39,-4.67,8.47,35.06
-0.47,-4.79,8.79,35.0
0.39,-4.98,8.67,35.0
0.35,-5.02,8.55,35.0
0.75,-4.86,8.59,35.0
0.63,-4.86,8.63,34.94
0.31,-4.75,8.55,34.94
0.47,-4.51,8.51,34.94
1.45,-4.31,8.43,34.94
1.18,-4.67,8.47,34.88
0.31,-4.98,8.63,34.88
0.67,-4.86,8.51,34.81
0.08,-4.12,8.79,34.81
0.75,-4.94,8.55,34.75
